
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Bizeps-Curl(einarmig, abwechselnd)"
%
% Proband:
%     "a"
%
% Rows:
%     856
%

@RELATION exercise-3a

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
24,14,266,136,891,740
57,7,255,67,737,665
33,4,249,7,812,560
26,25,249,-42,792,237
53,60,243,-111,747,244
49,65,236,-111,766,481
27,16,237,7,925,920
-29,30,269,142,1041,1027
2,19,272,240,877,954
-62,1,269,268,452,1140
-50,-18,279,348,380,925
-55,5,282,391,324,549
-74,23,279,428,45,-115
-22,41,279,340,-261,-573
-72,59,272,228,-243,-720
-82,77,265,103,-167,-842
-63,67,268,-19,-84,-811
-51,66,265,-48,-98,-768
-59,58,265,-133,-306,-686
-22,61,278,-192,-403,-577
-42,51,265,-212,-354,-444
-9,49,268,-214,-391,-372
-6,41,254,-165,-435,-236
10,36,256,-137,-429,-125
9,47,254,-115,-375,-43
11,31,264,-85,-267,69
20,42,260,-61,-283,101
45,31,260,-59,-284,133
23,40,265,-54,-284,171
68,21,242,-45,-233,189
37,30,258,-35,-205,181
33,29,259,-26,-143,175
54,22,261,-18,-46,122
48,22,258,-9,39,90
29,18,255,-9,117,41
36,22,265,-8,180,-12
34,26,268,-11,205,-26
30,26,268,-10,162,-49
42,31,251,-3,199,-63
42,29,257,4,206,-72
33,30,258,4,124,-66
37,25,266,4,94,-56
33,41,256,-2,97,-51
31,31,258,-7,106,-30
22,38,256,-4,94,-34
32,18,260,-4,100,-24
24,28,268,-6,118,-20
33,29,260,-8,123,-18
27,25,265,-5,51,-34
41,28,268,-7,-31,2
36,25,257,11,14,3
45,22,261,32,63,23
27,26,261,66,38,5
33,39,259,109,63,96
47,54,254,191,255,279
5,63,255,249,344,455
31,62,253,356,288,738
2,69,260,411,252,973
2,53,262,412,437,1067
-53,31,270,323,858,1068
-39,0,285,30,903,629
-32,0,290,-222,682,218
-26,10,293,-534,193,-408
-2,-11,260,-721,5,-902
-13,-5,274,-768,207,-1138
-14,3,286,-646,509,-1293
-15,19,275,-453,241,-1362
-3,2,258,-345,-202,-1258
1,11,258,-60,-641,-1096
10,38,263,235,-959,-955
36,35,240,362,-1121,-842
33,0,250,425,-714,-626
30,-20,268,362,-556,-417
69,45,256,219,-1434,-430
100,50,252,144,-1003,-364
61,67,257,77,103,-6
47,27,255,112,633,394
49,26,254,143,804,575
38,12,280,132,1071,718
19,21,273,43,1038,772
12,20,270,-18,900,846
12,22,256,-61,662,782
31,33,242,-153,567,747
34,29,260,-170,463,737
-20,11,267,-94,427,784
21,7,253,67,206,843
-12,-5,263,211,173,880
-12,3,257,323,95,744
-14,12,260,410,147,448
-11,4,270,493,162,275
-12,44,278,449,381,3
-63,75,270,314,316,-43
-58,77,301,253,295,-139
-38,66,271,129,10,-111
-16,63,259,45,-277,-99
-19,75,239,58,-264,77
-43,70,269,68,-16,250
-46,51,270,43,465,407
-78,16,293,-169,797,172
-81,-18,295,-372,538,-190
-42,18,287,-569,-185,-978
-4,31,255,-602,-447,-1475
3,56,254,-538,-347,-1411
-14,58,276,-363,201,-1016
6,29,258,-303,296,-679
5,22,273,-176,14,-549
9,18,263,89,-629,-427
-9,20,247,243,-1100,-428
27,29,243,330,-1172,-528
49,29,258,395,-951,-598
37,19,258,354,-1054,-464
89,39,243,253,-1617,-435
99,67,233,205,-1494,-365
128,79,256,119,-385,-128
82,68,234,117,467,331
81,46,245,118,724,539
53,22,256,126,932,813
64,24,252,79,863,845
63,31,261,43,795,806
44,16,242,9,749,743
28,24,265,-119,578,652
27,54,244,-176,679,547
35,58,230,-322,833,744
13,15,252,-171,682,1044
35,-12,281,33,711,1064
-31,44,257,215,529,1055
23,-15,237,345,123,989
-8,-2,281,483,90,916
-32,7,279,554,518,354
-24,25,283,479,199,-184
-28,42,273,225,88,-412
-31,43,277,99,54,-728
-33,70,265,-86,-68,-745
-19,51,270,-167,-171,-765
-12,54,270,-220,-301,-671
-11,46,266,-225,-380,-535
3,35,264,-237,-376,-448
11,33,261,-216,-361,-377
17,38,260,-191,-248,-271
23,33,257,-136,-160,-178
26,36,253,-118,-104,-126
22,26,262,-87,10,-44
25,28,268,-59,44,30
22,30,258,-43,43,88
14,30,259,-27,40,156
13,29,258,-14,37,165
15,24,269,-2,73,157
12,20,263,8,81,125
18,22,263,9,74,118
21,24,264,14,79,90
24,20,264,23,55,47
18,26,262,32,37,5
25,25,262,32,65,1
21,28,265,27,65,-2
22,26,263,12,-15,-3
21,27,262,-1,-62,5
26,27,261,-18,-94,8
30,27,262,-17,-6,-1
27,24,261,-12,8,3
35,26,260,-16,-29,0
28,26,262,1,3,10
33,29,259,2,8,17
45,8,260,6,-6,13
43,28,251,4,-6,8
